time	PX	PY	PZ	X	Y	Z	eff	n	KM	tau_mRNA	tau_prot	ps_a	ps_0	beta	alpha0	alpha	t_ave	kd_mRNA	kd_prot	k_tl	a_tr	a0_tr	Reaction1	Reaction2	Reaction3	Reaction4	Reaction5	Reaction6	Reaction7	Reaction8	Reaction9	Reaction10	Reaction11	Reaction12	cell	[PX]	[PY]	[PZ]	[X]	[Y]	[Z]
0.0	0.0	0.0	0.0	100.0	50.0	0.0	20.0	5.0	40.0	2.0	10.0	0.5	0.0005	0.2	0.21640425613334452	216.18785187721116	2.8853900817779268	0.34657359027997264	0.06931471805599453	6.931471805599453	29.97	0.03	34.657359027997266	17.328679513998633	0.0	693.1471805599454	346.5735902799727	0.0	0.0	0.0	0.0	30.0	30.0	30.0	1.0	0.0	0.0	0.0	100.0	50.0	0.0
1.0	655.4283460131361	292.67859357583234	19.802700510193855	95.91608177099134	36.709739318325674	2.715570705067051	20.0	5.0	40.0	2.0	10.0	0.5	0.0005	0.2	0.21640425613334452	216.18785187721116	2.8853900817779268	0.34657359027997264	0.06931471805599453	6.931471805599453	29.97	0.03	33.2419808249599	12.722626153794005	0.9411450889142046	664.8396164991981	254.4525230758801	18.82290177828409	45.43083100980735	20.286934194733828	1.372618602611386	29.13447056147599	0.030025372323067127	0.031428930793380425	1.0	655.4283460131361	292.67859357583234	19.802700510193855	95.91608177099134	36.709739318325674	2.715570705067051
2.0	1234.77419669497	480.5118426346035	33.90710408574374	89.25323684057501	25.98305318529582	1.9458923520600895	20.0	5.0	40.0	2.0	10.0	0.5	0.0005	0.2	0.21640425613334452	216.18785187721116	2.8853900817779268	0.34657359027997264	0.06931471805599453	6.931471805599453	29.97	0.03	30.932814735946806	9.005040028863451	0.6743948987518057	618.6562947189361	180.10080057726904	13.487897975036114	85.58802530672897	33.30654289478395	2.3502613597985875	20.876131553763734	0.03000106917539863	0.030119802114947358	1.0	1234.77419669497	480.5118426346035	33.90710408574374	89.25323684057501	25.98305318529582	1.9458923520600895
3.0	1709.4499360759282	595.1804961839986	42.71816001377496	76.69552455004404	18.39815256166185	1.4013634145154352	20.0	5.0	40.0	2.0	10.0	0.5	0.0005	0.2	0.21640425613334452	216.18785187721116	2.8853900817779268	0.34657359027997264	0.06931471805599453	6.931471805599453	29.97	0.03	26.580643301714545	6.376313787813823	0.4856755498556159	531.612866034291	127.52627575627646	9.71351099711232	118.49004034994083	41.25476828542079	2.9609972172256707	12.573982030857167	0.0300002102348769	0.030041090615678206	1.0	1709.4499360759282	595.1804961839986	42.71816001377496	76.69552455004404	18.39815256166185	1.4013634145154352
4.0	2061.2985472501096	659.3294109368541	47.86343534310309	62.89750874047475	13.03481261897423	1.0162929059195271	20.0	5.0	40.0	2.0	10.0	0.5	0.0005	0.2	0.21640425613334452	216.18785187721116	2.8853900817779268	0.34657359027997264	0.06931471805599453	6.931471805599453	29.97	0.03	21.798615423852294	4.5175218079845925	0.352220281180597	435.9723084770459	90.35043615969185	7.04440562361194	142.87832763187245	45.701232225112996	3.3176405259985144	8.709099326401908	0.030000082467382904	0.030024630549343196	1.0	2061.2985472501096	659.3294109368541	47.86343534310309	62.89750874047475	13.03481261897423	1.0162929059195271
5.0	2302.860328643142	688.889388593146	50.489168308930736	51.037937013412666	9.242362764010782	0.743999662336489	20.0	5.0	40.0	2.0	10.0	0.5	0.0005	0.2	0.21640425613334452	216.18785187721116	2.8853900817779268	0.34657359027997264	0.06931471805599453	6.931471805599453	29.97	0.03	17.68840107122153	3.203158845793148	0.2578506341430443	353.76802142443063	64.06317691586297	5.157012682860887	159.6221144022343	47.750173742100365	3.499642466215188	7.158942100466726	0.030000047385853518	0.030019780576165885	1.0	2302.860328643142	688.889388593146	50.489168308930736	51.037937013412666	9.242362764010782	0.743999662336489
6.0	2457.883447765506	695.0495007278276	51.40110102160518	41.87409784995626	6.560694365073419	0.5514569466531248	20.0	5.0	40.0	2.0	10.0	0.5	0.0005	0.2	0.21640425613334452	216.18785187721116	2.8853900817779268	0.34657359027997264	0.06931471805599453	6.931471805599453	29.97	0.03	14.512456431594224	2.2737634008330803	0.19112041388640483	290.2491286318845	45.47526801666161	3.8224082777280963	170.3674981963618	48.17716017790914	3.562852825080255	6.684108445194556	0.03000003421214268	0.030018919416884626	1.0	2457.883447765506	695.0495007278276	51.40110102160518	41.87409784995626	6.560694365073419	0.5514569466531248
7.0	2550.0245109231046	685.6506358324608	51.16445501017223	35.27892646920575	4.664467380342993	0.41530891902237055	20.0	5.0	40.0	2.0	10.0	0.5	0.0005	0.2	0.21640425613334452	216.18785187721116	2.8853900817779268	0.34657359027997264	0.06931471805599453	6.931471805599453	29.97	0.03	12.226744207655795	1.6165812067492897	0.14393510314087737	244.5348841531159	32.331624134985795	2.8787020628175477	176.75423001051033	47.525680507640395	3.546449773518705	6.804315113150009	0.030000028461967906	0.03002025218988497	1.0	2550.0245109231046	685.6506358324608	51.16445501017223	35.27892646920575	4.664467380342993	0.41530891902237055
8.0	2599.561673096019	666.171020886297	50.17467866770229	30.906476661894988	3.3236315951169164	0.3190396036246436	20.0	5.0	40.0	2.0	10.0	0.5	0.0005	0.2	0.21640425613334452	216.18785187721116	2.8853900817779268	0.34657359027997264	0.06931471805599453	6.931471805599453	29.97	0.03	10.71136857961713	1.151882934687622	0.11057070086969212	214.22737159234262	23.037658693752444	2.2114140173938424	180.18788443981998	46.175456489807715	3.477843705401907	7.330071424656214	0.03000002585151936	0.030023391478769607	1.0	2599.561673096019	666.171020886297	50.17467866770229	30.906476661894988	3.3236315951169164	0.3190396036246436
9.0	2623.028321876235	640.4226602272582	48.70745292228726	28.40781485182994	2.3755170564827925	0.25097038819022544	20.0	5.0	40.0	2.0	10.0	0.5	0.0005	0.2	0.21640425613334452	216.18785187721116	2.8853900817779268	0.34657359027997264	0.06931471805599453	6.931471805599453	29.97	0.03	9.845398385207432	0.823291475036554	0.08697970848904488	196.90796770414863	16.46582950073108	1.7395941697808976	181.8144685837397	44.39071613032238	3.376143366533968	8.180273218506986	0.030000024715636533	0.030028487401428522	1.0	2623.028321876235	640.4226602272582	48.70745292228726	28.40781485182994	2.3755170564827925	0.25097038819022544
