study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	sd	se	unit	comments
Patel1984	NA	all	12.0	HCTZ25_tab	cumulative amount	hydrochlorothiazide	urine	HPLC	amount_cumulative_hctz25_tab	0.0	hr	NA	0.0	NA	NA	NA	mg	NA
Patel1984	NA	all	12.0	HCTZ25_tab	cumulative amount	hydrochlorothiazide	urine	HPLC	amount_cumulative_hctz25_tab	2.0	hr	NA	2.34704953621474	NA	NA	NA	mg	NA
Patel1984	NA	all	12.0	HCTZ25_tab	cumulative amount	hydrochlorothiazide	urine	HPLC	amount_cumulative_hctz25_tab	4.0	hr	NA	5.38780343398461	NA	NA	NA	mg	NA
Patel1984	NA	all	12.0	HCTZ25_tab	cumulative amount	hydrochlorothiazide	urine	HPLC	amount_cumulative_hctz25_tab	6.0	hr	NA	7.67194592461022	NA	NA	NA	mg	NA
Patel1984	NA	all	12.0	HCTZ25_tab	cumulative amount	hydrochlorothiazide	urine	HPLC	amount_cumulative_hctz25_tab	8.0	hr	NA	8.44138543516874	NA	NA	NA	mg	NA
Patel1984	NA	all	12.0	HCTZ25_tab	cumulative amount	hydrochlorothiazide	urine	HPLC	amount_cumulative_hctz25_tab	12.0	hr	NA	9.98075784487863	NA	NA	NA	mg	NA
Patel1984	NA	all	12.0	HCTZ25_tab	cumulative amount	hydrochlorothiazide	urine	HPLC	amount_cumulative_hctz25_tab	24.0	hr	NA	12.0746990329583	NA	NA	NA	mg	NA
Patel1984	NA	all	12.0	HCTZ25_tab	cumulative amount	hydrochlorothiazide	urine	HPLC	amount_cumulative_hctz25_tab	30.0	hr	NA	12.8697947503453	NA	NA	NA	mg	NA
Patel1984	NA	all	12.0	HCTZ25_tab	cumulative amount	hydrochlorothiazide	urine	HPLC	amount_cumulative_hctz25_tab	36.0	hr	NA	13.917258732978	NA	NA	NA	mg	NA
Patel1984	NA	all	12.0	HCTZ25_tab	cumulative amount	hydrochlorothiazide	urine	HPLC	amount_cumulative_hctz25_tab	48.0	hr	NA	15.2560686796921	NA	NA	NA	mg	NA
