time	PX	PY	PZ	X	Y	Z	eff	n	KM	tau_mRNA	tau_prot	ps_a	ps_0	beta	alpha0	alpha	t_ave	kd_mRNA	kd_prot	k_tl	a_tr	a0_tr	Reaction1	Reaction2	Reaction3	Reaction4	Reaction5	Reaction6	Reaction7	Reaction8	Reaction9	Reaction10	Reaction11	Reaction12	cell	[PX]	[PY]	[PZ]	[X]	[Y]	[Z]
0.0	0.0	0.0	0.0	0.0	20.0	0.0	20.0	2.0	40.0	2.0	10.0	0.5	0.0005	0.2	0.21640425613334452	216.18785187721116	2.8853900817779268	0.34657359027997264	0.06931471805599453	6.931471805599453	29.97	0.03	0.0	6.931471805599453	0.0	0.0	138.62943611198907	0.0	0.0	0.0	0.0	30.0	30.0	30.0	1.0	0.0	0.0	0.0	0.0	20.0	0.0
1.0	81.44042642566583	188.38202008535862	42.64136438835739	19.90342559734576	30.615525850760132	7.491014471958492	20.0	2.0	40.0	2.0	10.0	0.5	0.0005	0.2	0.21640425613334452	216.18785187721116	2.8853900817779268	0.34657359027997264	0.06931471805599453	6.931471805599453	29.97	0.03	6.898001668142429	10.610532712407252	2.596187780385888	137.96003336284858	212.21065424814506	51.92375560771776	5.645020196054993	13.05764660903533	2.9556741501019177	14.05808325710632	5.854688637705363	1.3229324133161553	1.0	81.44042642566583	188.38202008535862	42.64136438835739	19.90342559734576	30.615525850760132	7.491014471958492
2.0	218.5387039111425	358.02678210442514	84.58888406264676	21.233518537756034	23.608864366420363	5.86625204910357	20.0	2.0	40.0	2.0	10.0	0.5	0.0005	0.2	0.21640425613334452	216.18785187721116	2.8853900817779268	0.34657359027997264	0.06931471805599453	6.931471805599453	29.97	0.03	7.358976753906464	8.182208885903217	2.0330880341450706	147.17953507812928	163.64417771806436	40.661760682901416	15.14794864592331	24.816525458063214	5.863254649473569	5.506924072754513	1.0014913105984073	0.39947777992325717	1.0	218.5387039111425	358.02678210442514	84.58888406264676	21.233518537756034	23.608864366420363	5.86625204910357
3.0	337.6223623382684	469.6258635216491	113.05446799736731	18.54409700267806	17.234851485893746	4.403620142772343	20.0	2.0	40.0	2.0	10.0	0.5	0.0005	0.2	0.21640425613334452	216.18785187721116	2.8853900817779268	0.34657359027997264	0.06931471805599453	6.931471805599453	29.97	0.03	6.426894276718215	5.973144357408317	1.5261784431098169	128.5378855343643	119.46288714816633	30.523568862196335	23.4021988548759	32.55198432180607	7.836338574207971	3.364327045546652	0.44484966792059544	0.2458556570416653	1.0	337.6223623382684	469.6258635216491	113.05446799736731	18.54409700267806	17.234851485893746	4.403620142772343
4.0	428.93824671341883	536.6627760897704	131.0346390837396	15.559774501511091	12.482021913794876	3.295798459348086	20.0	2.0	40.0	2.0	10.0	0.5	0.0005	0.2	0.21640425613334452	216.18785187721116	2.8853900817779268	0.34657359027997264	0.06931471805599453	6.931471805599453	29.97	0.03	5.39260691293547	4.325939148617185	1.1422367048954685	107.85213825870942	86.51878297234371	22.84473409790937	29.731733634373246	37.19862901580976	9.08262906365841	2.584704539581245	0.2883787473504362	0.19557614533712378	1.0	428.93824671341883	536.6627760897704	131.0346390837396	15.559774501511091	12.482021913794876	3.295798459348086
5.0	495.4967455961876	572.0169858438265	141.44114789184678	13.017935870853885	9.03766443471044	2.485660588073628	20.0	2.0	40.0	2.0	10.0	0.5	0.0005	0.2	0.21640425613334452	216.18785187721116	2.8853900817779268	0.34657359027997264	0.06931471805599453	6.931471805599453	29.97	0.03	4.511672772796273	3.1322158108832165	0.8614643142261055	90.23345545592547	62.64431621766433	17.22928628452211	34.34521721866259	39.64919609700465	9.803953287639585	2.2494247665130054	0.22404571587125816	0.17583789376721642	1.0	495.4967455961876	572.0169858438265	141.44114789184678	13.017935870853885	9.03766443471044	2.485660588073628
6.0	542.4656211197104	585.3960590568857	146.53139517769802	11.033626825827811	6.564237363226499	1.9026494957052988	20.0	2.0	40.0	2.0	10.0	0.5	0.0005	0.2	0.21640425613334452	216.18785187721116	2.8853900817779268	0.34657359027997264	0.06931471805599453	6.931471805599453	29.97	0.03	3.823963662836563	2.274991310423349	0.6594080667709649	76.47927325673126	45.49982620846697	13.188161335419297	37.60085158298267	40.57656278461835	10.156782343093655	2.108412950741114	0.19207175502638096	0.16927852251484446	1.0	542.4656211197104	585.3960590568857	146.53139517769802	11.033626825827811	6.564237363226499	1.9026494957052988
7.0	574.7774586254991	583.8297637441091	147.97650919513853	9.561471591095446	4.795372516535933	1.4883637471019773	20.0	2.0	40.0	2.0	10.0	0.5	0.0005	0.2	0.21640425613334452	216.18785187721116	2.8853900817779268	0.34657359027997264	0.06931471805599453	6.931471805599453	29.97	0.03	3.313753537685911	1.6619494697857657	0.5158275674756855	66.27507075371823	33.238989395715315	10.316551349513711	39.84053748956753	40.46799546662081	10.25695001377131	2.070767056459867	0.17444716724543746	0.1700233400713207	1.0	574.7774586254991	583.8297637441091	147.97650919513853	9.561471591095446	4.795372516535933	1.4883637471019773
8.0	596.5695964533138	572.3330531902698	146.99267737534385	8.51885921295193	3.5332898754943267	1.1983511042347559	20.0	2.0	40.0	2.0	10.0	0.5	0.0005	0.2	0.21640425613334452	216.18785187721116	2.8853900817779268	0.34657359027997264	0.06931471805599453	6.931471805599453	29.97	0.03	2.9524116225223724	1.2245449576499463	0.4153168446106091	59.04823245044746	24.490899152998928	8.306336892212181	41.35105337893988	39.671104216010065	10.188755988567724	2.096286711963417	0.1641332381850591	0.17567764485556234	1.0	596.5695964533138	572.3330531902698	146.99267737534385	8.51885921295193	3.5332898754943267	1.1983511042347559
9.0	611.1389670890765	554.4514022627966	144.45799228266085	7.823226983495816	2.6341052922484987	0.9998261497369259	20.0	2.0	40.0	2.0	10.0	0.5	0.0005	0.2	0.21640425613334452	216.18785187721116	2.8853900817779268	0.34657359027997264	0.06931471805599453	6.931471805599453	29.97	0.03	2.711323863245305	0.9129113283100387	0.34651333837012793	54.22647726490611	18.258226566200776	6.930266767402559	42.36092519681105	38.43164262359655	10.01306500600767	2.1642247623578186	0.1578410327786627	0.18517625148523714	1.0	611.1389670890765	554.4514022627966	144.45799228266085	7.823226983495816	2.6341052922484987	0.9998261497369259
10.0	621.0430685505686	532.6721717515974	141.00408454997475	7.402872371249741	1.9940716207648626	0.8690041873059722	20.0	2.0	40.0	2.0	10.0	0.5	0.0005	0.2	0.21640425613334452	216.18785187721116	2.8853900817779268	0.34657359027997264	0.06931471805599453	6.931471805599453	29.97	0.03	2.565640056088437	0.6910925608838825	0.3011739011629606	51.31280112176874	13.821851217677649	6.023478023259212	43.04742519721234	36.922021401236265	9.773658365325113	2.262178615671468	0.1538127597147513	0.19805235883113684	1.0	621.0430685505686	532.6721717515974	141.00408454997475	7.402872371249741	1.9940716207648626	0.8690041873059722
11.0	628.2302753084476	508.72572692649356	137.084901887475	7.19849379483179	1.5386984835280533	0.7888226855126618	20.0	2.0	40.0	2.0	10.0	0.5	0.0005	0.2	0.21640425613334452	216.18785187721116	2.8853900817779268	0.34657359027997264	0.06931471805599453	6.931471805599453	29.97	0.03	2.494807839082958	0.5332722577946668	0.27338511021241296	49.896156781659165	10.665445155893336	5.467702204248259	43.545604407244866	35.262180329740765	9.502001324064002	2.381479223970489	0.15100740212284638	0.21414614640481835	1.0	628.2302753084476	508.72572692649356	137.084901887475	7.19849379483179	1.5386984835280533	0.7888226855126618
12.0	634.1593460233179	483.80312641520607	133.02734458166694	7.161642363852399	1.2146182946526136	0.7471667212548903	20.0	2.0	40.0	2.0	10.0	0.5	0.0005	0.2	0.21640425613334452	216.18785187721116	2.8853900817779268	0.34657359027997264	0.06931471805599453	6.931471805599453	29.97	0.03	2.4820361063414764	0.420954623197494	0.2589482531230229	49.64072212682952	8.41909246394988	5.178965062460457	43.95657627218015	33.534677302078684	9.220752883415875	2.515039287375215	0.1487641878458355	0.23347487050648563	1.0	634.1593460233179	483.80312641520607	133.02734458166694	7.161642363852399	1.2146182946526136	0.7471667212548903
13.0	639.8969786368668	458.71250478991584	129.0681771794908	7.2523459480688865	0.983645791343903	0.7355385641347004	20.0	2.0	40.0	2.0	10.0	0.5	0.0005	0.2	0.21640425613334452	216.18785187721116	2.8853900817779268	0.34657359027997264	0.06931471805599453	6.931471805599453	29.97	0.03	2.513471573174646	0.3409056534698413	0.25491824096153903	50.26943146349292	6.8181130693968255	5.098364819230781	44.354278659097176	31.795527938272055	8.94632431119755	2.6562700760746747	0.14665219206409846	0.25617037005969856	1.0	639.8969786368668	458.71250478991584	129.0681771794908	7.2523459480688865	0.983645791343903	0.7355385641347004
