time	PX	PY	PZ	X	Y	Z	eff	n	KM	tau_mRNA	tau_prot	ps_a	ps_0	beta	alpha0	alpha	t_ave	kd_mRNA	kd_prot	k_tl	a_tr	a0_tr	Reaction1	Reaction2	Reaction3	Reaction4	Reaction5	Reaction6	Reaction7	Reaction8	Reaction9	Reaction10	Reaction11	Reaction12	cell	[PX]	[PY]	[PZ]	[X]	[Y]	[Z]
0.0	0.0	0.0	0.0	20.0	20.0	0.0	20.0	2.0	40.0	2.0	10.0	0.5	0.0005	0.2	0.21640425613334452	216.18785187721116	2.8853900817779268	0.34657359027997264	0.06931471805599453	6.931471805599453	29.97	0.03	6.931471805599453	6.931471805599453	0.0	138.62943611198907	138.62943611198907	0.0	0.0	0.0	0.0	30.0	30.0	30.0	1.0	0.0	0.0	0.0	20.0	20.0	0.0
2.0	401.6036842841042	269.45049993341195	89.41580281840962	30.747396549693132	15.782151342046571	6.495377259380759	20.0	2.0	40.0	2.0	10.0	0.5	0.0005	0.2	0.21640425613334452	216.18785187721116	2.8853900817779268	0.34657359027997264	0.06931471805599453	6.931471805599453	29.97	0.03	10.656235613989193	5.469676852954969	2.2511262170064787	213.12471227978384	109.39353705909937	45.02252434012958	27.83704614640132	18.676885432931222	6.197831162108463	5.027506148518839	0.3243908103465193	0.6762222607738997	1.0	401.6036842841042	269.45049993341195	89.41580281840962	30.747396549693132	15.782151342046571	6.495377259380759
4.0	671.8007029745909	383.10874964106074	143.34013607577901	19.712419424256623	8.16080831592362	3.8880382559846596	20.0	2.0	40.0	2.0	10.0	0.5	0.0005	0.2	0.21640425613334452	216.18785187721116	2.8853900817779268	0.34657359027997264	0.06931471805599453	6.931471805599453	29.97	0.03	6.831803972969289	2.8283206376363066	1.3474913775224868	136.6360794593858	56.56641275272613	26.949827550449736	46.56567631650269	26.55507496615472	9.935581118200512	2.1952282840596187	0.13587389375612782	0.3531869793669453	1.0	671.8007029745909	383.10874964106074	143.34013607577901	19.712419424256623	8.16080831592362	3.8880382559846596
6.0	788.2419724697871	410.4097089363268	164.31053933385178	12.546732642285498	4.248315834924751	2.409466442531762	20.0	2.0	40.0	2.0	10.0	0.5	0.0005	0.2	0.21640425613334452	216.18785187721116	2.8853900817779268	0.34657359027997264	0.06931471805599453	6.931471805599453	29.97	0.03	4.348366178119813	1.4723540715531307	0.8350574356473461	86.96732356239626	29.447081431062614	16.701148712946924	54.63677008164429	28.44743326236427	11.389138707554334	1.7067633486321065	0.1069787191991156	0.31201065402190753	1.0	788.2419724697871	410.4097089363268	164.31053933385178	12.546732642285498	4.248315834924751	2.409466442531762
8.0	820.0619146255372	397.7413696646859	168.70921429740778	8.645753356214579	2.2724728790415374	1.6649538619914745	20.0	2.0	40.0	2.0	10.0	0.5	0.0005	0.2	0.21640425613334452	216.18785187721116	2.8853900817779268	0.34657359027997264	0.06931471805599453	6.931471805599453	29.97	0.03	2.9963897813384097	0.7875790845032916	0.5770290376008914	59.927795626768194	15.751581690065832	11.540580752017828	56.84236040072816	27.5693308975128	11.694031622473181	1.6250610592775165	0.10113468354977379	0.330078479340832	1.0	820.0619146255372	397.7413696646859	168.70921429740778	8.645753356214579	2.2724728790415374	1.6649538619914745
10.0	811.3782799906345	368.38131824571815	165.96101796567845	6.698936668897257	1.282840812695841	1.3449974490328742	20.0	2.0	40.0	2.0	10.0	0.5	0.0005	0.2	0.21640425613334452	216.18785187721116	2.8853900817779268	0.34657359027997264	0.06931471805599453	6.931471805599453	29.97	0.03	2.321674532397883	0.44459874621367557	0.4661405948287277	46.433490647957655	8.89197492427351	9.322811896574555	56.240456714308614	25.534247211297547	11.503541168576843	1.6754003405507354	0.10266173310468131	0.37923761969946923	1.0	811.3782799906345	368.38131824571815	165.96101796567845	6.698936668897257	1.282840812695841	1.3449974490328742
12.0	786.5354762645826	333.68463088777514	161.22664874525063	5.839417673804373	0.7930367251966781	1.2770754102323179	20.0	2.0	40.0	2.0	10.0	0.5	0.0005	0.2	0.21640425613334452	216.18785187721116	2.8853900817779268	0.34657359027997264	0.06931471805599453	6.931471805599453	29.97	0.03	2.0237879483547077	0.2748455850752848	0.4426006099824833	40.47575896709416	5.496911701505696	8.852012199649666	54.51848477831692	23.129256109604736	11.175379700889911	1.767767048266329	0.1073122506443368	0.4545589996224083	1.0	786.5354762645826	333.68463088777514	161.22664874525063	5.839417673804373	0.7930367251966781	1.2770754102323179
14.0	757.9262551662364	298.9974510082174	157.37632779679316	5.5391968513491285	0.556026723214477	1.3732648295051588	20.0	2.0	40.0	2.0	10.0	0.5	0.0005	0.2	0.21640425613334452	216.18785187721116	2.8853900817779268	0.34657359027997264	0.06931471805599453	6.931471805599453	29.97	0.03	1.9197393400395875	0.1927041777560499	0.4759373223668174	38.39478680079175	3.854083555120998	9.518746447336348	52.53544468408344	20.724924016095628	10.908495789922492	1.8486156508013554	0.11324245495730888	0.5569480909222502	1.0	757.9262551662364	298.9974510082174	157.37632779679316	5.5391968513491285	0.556026723214477	1.3732648295051588
16.0	730.93026403032	266.6696936111698	156.11373375780119	5.467308001293786	0.4464053286747908	1.5928640124054514	20.0	2.0	40.0	2.0	10.0	0.5	0.0005	0.2	0.21640425613334452	216.18785187721116	2.8853900817779268	0.34657359027997264	0.06931471805599453	6.931471805599453	29.97	0.03	1.8948245631748086	0.15471229747893347	0.5520445996071202	37.89649126349617	3.09424594957867	11.040891992142404	50.66422516985527	18.48413462673668	10.820979440090584	1.876331707323237	0.11948621829128532	0.6894719105412912	1.0	730.93026403032	266.6696936111698	156.11373375780119	5.467308001293786	0.4464053286747908	1.5928640124054514
18.0	706.7674236783116	237.5774829045635	158.58185053664192	5.408192496943027	0.40057643101449386	1.920803093496986	20.0	2.0	40.0	2.0	10.0	0.5	0.0005	0.2	0.21640425613334452	216.18785187721116	2.8853900817779268	0.34657359027997264	0.06931471805599453	6.931471805599453	29.97	0.03	1.8743366905907548	0.1388292118782309	0.6656996243341284	37.4867338118151	2.7765842375646184	13.313992486682569	48.9893847034238	16.46761624398268	10.9920562587452	1.8227185398959638	0.12568961866766482	0.8561452735842118	1.0	706.7674236783116	237.5774829045635	158.58185053664192	5.408192496943027	0.40057643101449386	1.920803093496986
