"time"	"PX"	"PY"	"PZ"	"X"	"Y"	"Z"	"cell"	"eff"	"KM"	"n"	"ps0"	"psa"	"taumRNA"	"tauprot"	"Reaction1"	"Reaction10"	"Reaction11"	"Reaction12"	"Reaction2"	"Reaction3"	"Reaction4"	"Reaction5"	"Reaction6"	"Reaction7"	"Reaction8"	"Reaction9"	"a0tr"	"alpha"	"alpha0"	"atr"	"beta"	"kdmRNA"	"kdprot"	"ktl"	"tave"	"[PX]"	"[PY]"	"[PZ]"	"[X]"	"[Y]"	"[Z]"
148	207.03083555960325	27.35526636872205	2397.8038521871676	0.08692030773828538	0.08656655937996793	78.71068343697392	1.	20.	40.	20.	0.0005	0.5	2.	10.	0.030124283121097654	0.03	0.030000000000157463	29.985000096700166	0.03000168328249993	27.27904415214243	0.6024856624219531	0.6000336656499986	545.5808830428487	14.350283995710864	1.896122575694598	166.2030979679311	0.03	216.18785187721116	0.2164042561333445	29.97	0.2	0.34657359027997264	0.06931471805599453	6.931471805599453	2.8853900817779268	207.03083555960325	27.35526636872205	2397.8038521871676	0.08692030773828538	0.08656655937996793	78.71068343697392
150	181.35466891939362	24.93472390270633	3135.12610605182	0.08674100509997078	0.08656413091799527	82.627374143744	1.	20.	40.	20.	0.0005	0.5	2.	10.	0.030062141561990288	0.03	0.030000000002224907	29.997647421637343	0.030000841641715202	28.63646571240394	0.6012428312398058	0.6000168328343041	572.7293142480788	12.570547744286001	1.7283433571201567	217.3103821109699	0.03	216.18785187721116	0.2164042561333445	29.97	0.2	0.34657359027997264	0.06931471805599453	6.931471805599453	2.8853900817779268	181.35466891939362	24.93472390270633	3135.12610605182	0.08674100509997078	0.08656413091799527	82.627374143744
152	159.00060656038312	22.82749679787494	3813.3610722270596	0.08665135377537063	0.0865629167035931	84.59310584208221	1.	20.	40.	20.	0.0005	0.5	2.	10.	0.03003107078055026	0.03	0.030000000030896617	29.999597610262523	0.030000420827070478	29.31773640462416	0.6006214156110052	0.6000084165414096	586.3547280924832	11.02108221446507	1.5822815044688192	264.3220475671236	0.03	216.18785187721116	0.2164042561333445	29.97	0.2	0.34657359027997264	0.06931471805599453	6.931471805599453	2.8853900817779268	159.00060656038312	22.82749679787494	3813.3610722270596	0.08665135377537063	0.0865629167035931	84.59310584208221
154	139.53943447522988	20.99303780773638	4422.020855035422	0.08660652811404733	0.08656230982409789	85.57714982903008	1.	20.	40.	20.	0.0005	0.5	2.	10.	0.03001553539016877	0.03	0.030000000420675674	29.999924665903645	0.030000210498664952	29.658780062174102	0.6003107078033755	0.6000042099732991	593.175601243482	9.672136558343482	1.4551264967820805	306.51112880450813	0.03	216.18785187721116	0.2164042561333445	29.97	0.2	0.34657359027997264	0.06931471805599453	6.931471805599453	2.8853900817779268	139.53943447522988	20.99303780773638	4422.020855035422	0.08660652811404733	0.08656230982409789	85.57714982903008
156	122.59708488410409	19.3960428899006	4961.007960582617	0.08658411528159643	0.08656200942932521	86.06937667138628	1.	20.	40.	20.	0.0005	0.5	2.	10.	0.03000776769435792	0.03	0.030000005601233743	29.99998452076806	0.030000106389770083	29.829372886161664	0.6001553538871583	0.6000021277954017	596.5874577232333	8.497782373228503	1.3444312443154374	343.8708680613285	0.03	216.18785187721116	0.2164042561333445	29.97	0.2	0.34657359027997264	0.06931471805599453	6.931471805599453	2.8853900817779268	122.59708488410409	19.3960428899006	4961.007960582617	0.08658411528159643	0.08656200942932521	86.06937667138628
158	107.84770531074535	18.00577545347921	5434.783744997169	0.08657290886867472	0.08656189896293416	86.31552893866503	1.	20.	40.	20.	0.0005	0.5	2.	10.	0.030003883847597484	0.03	0.030000072722431038	29.9999965027759	0.03000006810503633	29.914682761188015	0.6000776769519497	0.6000013621007266	598.2936552237603	7.475433286600298	1.2480652489374584	376.71050297978087	0.03	216.18785187721116	0.2164042561333445	29.97	0.2	0.34657359027997264	0.06931471805599453	6.931471805599453	2.8853900817779268	107.84770531074535	18.00577545347921	5434.783744997169	0.08657290886867472	0.08656189896293416	86.31552893866503
160	95.0075207783304	16.795478479205343	5849.509895879665	0.08656730566076296	0.08656234790924326	86.43861320450122	1.	20.	40.	20.	0.0005	0.5	2.	10.	0.030001941923714418	0.03	0.030000917755191227	29.999999130369986	0.03000022369797052	29.95734051710584	0.6000388384742884	0.6000044739594105	599.1468103421169	6.585419515949013	1.164173855401642	405.4571291986489	0.03	216.18785187721116	0.2164042561333445	29.97	0.2	0.34657359027997264	0.06931471805599453	6.931471805599453	2.8853900817779268	95.0075207783304	16.795478479205343	5849.509895879665	0.08656730566076296	0.08656234790924326	86.43861320450122
162	83.82943900608855	15.741884572610411	6211.690221199814	0.08656450405719258	0.0865687738807072	86.50015717775842	1.	20.	40.	20.	0.0005	0.5	2.	10.	0.030000970961906494	0.03	0.030011219027441333	29.999999761975648	0.030002450769971815	29.978670032877684	0.6000194192381298	0.6000490153994363	599.5734006575536	5.810613929499218	1.0911442908205005	430.56155633364335	0.03	216.18785187721116	0.2164042561333445	29.97	0.2	0.34657359027997264	0.06931471805599453	6.931471805599453	2.8853900817779268	83.82943900608855	15.741884572610411	6211.690221199814	0.08656450405719258	0.0865687738807072	86.50015717775842
164	74.09832766310419	14.825056325461723	6527.556640744065	0.08656310325526366	0.08664564656463386	86.53092963034304	1.	20.	40.	20.	0.0005	0.5	2.	10.	0.030000485480952716	0.03	0.03013234773801429	29.99999992831736	0.030029092812034735	29.989334952251653	0.6000097096190543	0.6005818562406947	599.7866990450331	5.136104690388766	1.0275945993636175	452.4557481477096	0.03	216.18785187721116	0.2164042561333445	29.97	0.2	0.34657359027997264	0.06931471805599453	6.931471805599453	2.8853900817779268	74.09832766310419	14.825056325461723	6527.556640744065	0.08656310325526366	0.08664564656463386	86.53092963034304
166	65.62689022544404	14.031299311608395	6802.819400116696	0.08656240285430117	0.08752553484032083	86.5463159834762	1.	20.	40.	20.	0.0005	0.5	2.	10.	0.030000242740476506	0.03	0.03150047345780584	29.999999976152402	0.03033403885078482	29.99466745589833	0.6000048548095301	0.6066807770156964	599.8933491179666	4.548909392868357	0.9725755557434059	471.5355087049386	0.03	216.18785187721116	0.2164042561333445	29.97	0.2	0.34657359027997264	0.06931471805599453	6.931471805599453	2.8853900817779268	65.62689022544404	14.031299311608395	6802.819400116696	0.08656240285430117	0.08752553484032083	86.5463159834762
168	58.25206910379427	13.389048048904696	7042.592086234354	0.08656205265381968	0.09716784972486565	86.55400919770133	1.	20.	40.	20.	0.0005	0.5	2.	10.	0.03000012137023832	0.03	0.04627135037579641	29.999999990657116	0.03367581053893154	29.997333720773124	0.6000024274047664	0.6735162107786309	599.9466744154626	4.037725746107809	0.9280580905479926	488.1552848407125	0.03	216.18785187721116	0.2164042561333445	29.97	0.2	0.34657359027997264	0.06931471805599453	6.931471805599453	2.8853900817779268	58.25206910379427	13.389048048904696	7042.592086234354	0.08656205265381968	0.09716784972486565	86.55400919770133
170	51.8319111778922	13.346392249574569	7251.397601419764	0.08656187755357869	0.19763727291912367	86.55785581445747	1.	20.	40.	20.	0.0005	0.5	2.	10.	0.030000060685119144	0.03	0.1973057624969423	29.99999999123474	0.06849585924872349	29.99866685655273	0.6000012137023829	1.36991718497447	599.9733371310547	3.592714309598949	0.9251014158439718	502.6285802543259	0.03	216.18785187721116	0.2164042561333445	29.97	0.2	0.34657359027997264	0.06931471805599453	6.931471805599453	2.8853900817779268	51.8319111778922	13.346392249574569	7251.397601419764	0.08656187755357869	0.19763727291912367	86.55785581445747
172	46.24283745695132	18.43074238439443	7433.20899343674	0.08656179000345819	1.1645774825121877	86.55977831331619	1.	20.	40.	20.	0.0005	0.5	2.	10.	0.03000003034255955	0.03	1.5922385449318588	29.9999944237349	0.40361179927346097	29.999333143884506	0.600000606851191	8.07223598546922	599.9866628776902	3.2053092404377637	1.2775217119369684	515.2307856313505	0.03	216.18785187721116	0.2164042561333445	29.97	0.2	0.34657359027997264	0.06931471805599453	6.931471805599453	2.8853900817779268	46.24283745695132	18.43074238439443	7433.20899343674	0.08656179000345819	1.1645774825121877	86.55977831331619
174	41.37726536992924	65.37049514515033	7552.412349692181	0.08656174622839809	8.309958528550414	69.65031717668023	1.	20.	40.	20.	0.0005	0.5	2.	10.	0.030000015171279804	0.03	10.127542807086222	0.03162266012718329	2.8800121623173958	24.138960488060917	0.6000003034255962	57.600243246347915	482.77920976121834	2.8680534830447115	4.531137440166854	523.4933326615246	0.03	216.18785187721116	0.2164042561333445	29.97	0.2	0.34657359027997264	0.06931471805599453	6.931471805599453	2.8853900817779268	41.37726536992924	65.37049514515033	7552.412349692181	0.08656174622839809	8.309958528550414	69.65031717668023
176	37.1415384432253	300.30576637999695	7220.300486482673	0.08656172434086788	31.02370628132344	34.86849032684726	1.	20.	40.	20.	0.0005	0.5	2.	10.	0.03000000758563988	0.03	24.455718259819488	0.030000000000000093	10.751997269709603	12.08449788021795	0.6000001517127976	215.0399453941921	241.68995760435902	2.5744552653580435	20.81560952721885	500.4730925001066	0.03	216.18785187721116	0.2164042561333445	29.97	0.2	0.34657359027997264	0.06931471805599453	6.931471805599453	2.8853900817779268	37.1415384432253	300.30576637999695	7220.300486482673	0.08656172434086788	31.02370628132344	34.86849032684726
178	33.454123778449464	833.9212088385776	6608.968773329329	0.08656171339710284	55.52172823524067	17.477526007058376	1.	20.	40.	20.	0.0005	0.5	2.	10.	0.030000003792819935	0.03	29.18253404726844	0.03	19.24236469303629	6.057248937477816	0.6000000758563988	384.8472938607258	121.14497874955632	2.318863157513567	57.803013471560135	458.09880716419445	0.03	216.18785187721116	0.2164042561333445	29.97	0.2	0.34657359027997264	0.06931471805599453	6.931471805599453	2.8853900817779268	33.454123778449464	833.9212088385776	6608.968773329329	0.08656171339710284	55.52172823524067	17.477526007058376
180	30.24404276330495	1554.2219252165642	5915.667816791184	0.08656170792522026	70.58540025046555	8.782043791181971	1.	20.	40.	20.	0.0005	0.5	2.	10.	0.030000001896409948	0.03	29.88865587770799	0.03	24.463035586152728	3.043624446705878	0.600000037928199	489.26071172305456	60.87248893411756	2.096357297011924	107.73045454283115	410.0428468338016	0.03	216.18785187721116	0.2164042561333445	29.97	0.2	0.34657359027997264	0.06931471805599453	6.931471805599453	2.8853900817779268	30.24404276330495	1554.2219252165642	5915.667816791184	0.08656170792522026	70.58540025046555	8.782043791181971
182	27.44950487645774	2324.9118349259406	5231.561382708774	0.086561705189279	78.51019573745805	4.43430268116237	1.	20.	40.	20.	0.0005	0.5	2.	10.	0.03000000094820496	0.03	29.98393264731295	0.03	27.20956041031424	1.5368122005985514	0.6000000189640993	544.1912082062848	30.736244011971028	1.902654691288315	161.15060834293647	362.6242022350875	0.03	216.18785187721116	0.2164042561333445	29.97	0.2	0.34657359027997264	0.06931471805599453	6.931471805599453	2.8853900817779268	27.44950487645774	2324.9118349259406	5231.561382708774	0.086561705189279	78.51019573745805	4.43430268116237
184	25.016718320452707	3069.806336204628	4595.735690926432	0.08656170382130843	82.52651442955415	2.260432228333566	1.	20.	40.	20.	0.0005	0.5	2.	10.	0.03000000047410249	0.03	29.997487782237393	0.03	28.60151039914255	0.7834061129581229	0.6000000094820498	572.030207982851	15.668122259162459	1.7340267770684124	212.78276068052935	318.5521236764368	0.03	216.18785187721116	0.2164042561333445	29.97	0.2	0.34657359027997264	0.06931471805599453	6.931471805599453	2.8853900817779268	25.016718320452707	3069.806336204628	4595.735690926432	0.08656170382130843	82.52651442955415	2.260432228333566
186	22.89885459989919	3755.5616044064623	4022.0790552317826	0.08656170313732309	84.5425808390191	1.1734969300117202	1.	20.	40.	20.	0.0005	0.5	2.	10.	0.030000000237051235	0.03	29.9995716922829	0.03	29.30022577291367	0.4067030442166876	0.6000000047410247	586.0045154582734	8.134060884333753	1.5872276503972258	260.3156937513524	278.78927571231185	0.03	216.18785187721116	0.2164042561333445	29.97	0.2	0.34657359027997264	0.06931471805599453	6.931471805599453	2.8853900817779268	22.89885459989919	3755.5616044064623	4022.0790552317826	0.08656170313732309	84.5425808390191	1.1734969300117202
188	21.05514713869931	4371.23528349526	3512.6128353108943	0.08656170279533044	85.55187135086905	0.6300292974776285	1.	20.	40.	20.	0.0005	0.5	2.	10.	0.030000000118525615	0.03	29.99992008075493	0.03	29.65001920924102	0.2183515156083906	0.6000000023705123	593.0003841848204	4.367030312167812	1.4594315875464225	302.9909412318892	243.47576831944218	0.03	216.18785187721116	0.2164042561333445	29.97	0.2	0.34657359027997264	0.06931471805599453	6.931471805599453	2.8853900817779268	21.05514713869931	4371.23528349526	3512.6128353108943	0.08656170279533044	85.55187135086905	0.6300292974776285
190	19.450106568564888	4916.56235090065	3064.0621742323365	0.08656170262433412	86.05673441237569	0.35829551963798917	1.	20.	40.	20.	0.0005	0.5	2.	10.	0.030000000059262805	0.03	29.9999836346091	0.03	29.824991413067114	0.12417576462216635	0.6000000011852561	596.4998282613423	2.483515292443327	1.3481786529591224	340.79013315739616	212.38460571295198	0.03	216.18785187721116	0.2164042561333445	29.97	0.2	0.34657359027997264	0.06931471805599453	6.931471805599453	2.8853900817779268	19.450106568564888	4916.56235090065	3064.0621742323365	0.08656170262433412	86.05673441237569	0.35829551963798917
192	18.052837592202092	5395.974473617881	2671.0588660278236	0.08656170253883597	86.30920726404028	0.22242860120403626	1.	20.	40.	20.	0.0005	0.5	2.	10.	0.030000000029631404	0.03	29.999996315348938	0.03	29.912491835716736	0.0770878789002351	0.6000000005926281	598.2498367143347	1.541757578004702	1.2513273478141471	374.0204492761669	185.14369220968305	0.03	216.18785187721116	0.2164042561333445	29.97	0.2	0.34657359027997264	0.06931471805599453	6.931471805599453	2.8853900817779268	18.052837592202092	5395.974473617881	2671.0588660278236	0.08656170253883597	86.30920726404028	0.22242860120403626
194	16.83644429899576	5815.6658989097605	2327.670975822161	0.0865617024960869	86.43545222292902	0.1544951567549735	1.	20.	40.	20.	0.0005	0.5	2.	10.	0.030000000014815707	0.03	29.999999086950208	0.03	29.95624500437355	0.05354394115743833	0.6000000002963142	599.124900087471	1.0708788231487667	1.1670133896503476	403.111242090792	161.34185741623475	0.03	216.18785187721116	0.2164042561333445	29.97	0.2	0.34657359027997264	0.06931471805599453	6.931471805599453	2.8853900817779268	16.83644429899576	5815.6658989097605	2327.670975822161	0.0865617024960869	86.43545222292902	0.1544951567549735
196	15.777512429946865	6182.1980280440675	2028.1051347925033	0.08656170247471234	86.49857666494684	0.12052842630054261	1.	20.	40.	20.	0.0005	0.5	2.	10.	0.03000000000740785	0.03	29.999999750966637	0.03	29.97812226887809	0.041771969433774134	0.600000000148157	599.5624453775617	0.8354393886754827	1.093613825706716	428.51731328019986	140.57753560605715	0.03	216.18785187721116	0.2164042561333445	29.97	0.2	0.34657359027997264	0.06931471805599453	6.931471805599453	2.8853900817779268	15.777512429946865	6182.1980280440675	2028.1051347925033	0.08656170247471234	86.49857666494684	0.12052842630054261
198	14.855658696678152	6501.867553558207	1767.0032638148389	0.08656170246402507	86.53013936280848	0.10354506591650857	1.	20.	40.	20.	0.0005	0.5	2.	10.	0.030000000003703925	0.03	29.999999925299214	0.03	29.98906106639492	0.0358859852504608	0.6000000000740785	599.7812213278984	0.717719705009216	1.029715794096329	450.675116312306	122.47933303534766	0.03	216.18785187721116	0.2164042561333445	29.97	0.2	0.34657359027997264	0.06931471805599453	6.931471805599453	2.8853900817779268	14.855658696678152	6501.867553558207	1767.0032638148389	0.08656170246402507	86.53013936280848	0.10354506591650857
200	14.053138407938476	6780.448430215056	1539.5435526459426	0.08656170245868144	86.5459208492167	0.09505338324639667	1.	20.	40.	20.	0.0005	0.5	2.	10.	0.030000000001851962	0.03	29.99999997539896	0.03	29.994530512799372	0.03294299229996189	0.6000000000370392	599.8906102559874	0.658859845999238	0.9740893265481233	469.9848712335673	106.71302728657767	0.03	216.18785187721116	0.2164042561333445	29.97	0.2	0.34657359027997264	0.06931471805599453	6.931471805599453	2.8853900817779268	14.053138407938476	6780.448430215056	1539.5435526459426	0.08656170245868144	86.5459208492167	0.09505338324639667
202	13.35450391980723	7023.113365230673	1341.449708366472	0.08656170245600964	86.55381163006128	0.09080754305687146	1.	20.	40.	20.	0.0005	0.5	2.	10.	0.030000000000925987	0.03	29.99999999112758	0.03	29.997265249046787	0.03147149622172314	0.6000000000185197	599.9453049809358	0.6294299244344629	0.9256636739791119	486.805122786251	92.98220832171808	0.03	216.18785187721116	0.2164042561333445	29.97	0.2	0.34657359027997264	0.06931471805599453	6.931471805599453	2.8853900817779268	13.35450391980723	7023.113365230673	1341.449708366472	0.08656170245600964	86.55381163006128	0.09080754305687146
204	12.746307272587169	7234.43855955088	1168.9596681796777	0.08656170245467372	86.55775703364077	0.0886846228753364	1.	20.	40.	20.	0.0005	0.5	2.	10.	0.030000000000462993	0.03	29.99999999650719	0.03	29.998632621730437	0.030735748152530728	0.6000000000092599	599.9726524346088	0.6147149630506146	0.8835066948544522	501.4530690486844	81.02610981870328	0.03	216.18785187721116	0.2164042561333445	29.97	0.2	0.34657359027997264	0.06931471805599453	6.931471805599453	2.8853900817779268	12.746307272587169	7234.43855955088	1168.9596681796777	0.08656170245467372	86.55775703364077	0.0886846228753364
206	12.216841337778394	7418.444376158358	1018.778700032639	0.08656170245400577	86.55972974048409	0.08762316255247413	1.	20.	40.	20.	0.0005	0.5	2.	10.	0.030000000000231498	0.03	29.999999998504915	0.03	29.999316309823694	0.03036787403749661	0.6000000000046299	599.9863261964739	0.6073574807499322	0.8468069128629284	514.2073803474948	70.616358354215	0.03	216.18785187721116	0.2164042561333445	29.97	0.2	0.34657359027997264	0.06931471805599453	6.931471805599453	2.8853900817779268	12.216841337778394	7418.444376158358	1018.778700032639	0.08656170245400577	86.55972974048409	0.08762316255247413
208	11.755914470828701	7578.649017872949	888.0287407356697	0.08656170245367178	86.56071609543243	0.08709243252878147	1.	20.	40.	20.	0.0005	0.5	2.	10.	0.030000000000115747	0.03	29.99999999930719	0.03	29.99965815439943	0.030183937027716073	0.600000000002315	599.9931630879886	0.6036787405543215	0.8148578970358775	525.3119199192033	61.553461789712806	0.03	216.18785187721116	0.2164042561333445	29.97	0.2	0.34657359027997264	0.06931471805599453	6.931471805599453	2.8853900817779268	11.755914470828701	7578.649017872949	888.0287407356697	0.08656170245367178	86.56071609543243	0.08709243252878147
210	11.354654327154629	7718.124396329024	774.1993734585636	0.08656170245350481	86.56120927366901	0.0868270675060886	1.	20.	40.	20.	0.0005	0.5	2.	10.	0.030000000000057876	0.03	29.999999999654086	0.03	29.99982907695153	0.030091968519066675	0.6000000000011576	599.9965815390307	0.6018393703813335	0.7870446633100013	534.9796164526393	53.66341129040795	0.03	216.18785187721116	0.2164042561333445	29.97	0.2	0.34657359027997264	0.06931471805599453	6.931471805599453	2.8853900817779268	11.354654327154629	7718.124396329024	774.1993734585636	0.08656170245350481	86.56120927366901	0.0868270675060886
212	11.005337082413224	7839.549334519348	675.1026951971352	0.08656170245342132	86.5614558631734	0.08669438496573036	1.	20.	40.	20.	0.0005	0.5	2.	10.	0.030000000000028944	0.03	29.999999999814836	0.03	29.999914538361395	0.03004598425468725	0.6000000000005788	599.9982907672279	0.600919685093745	0.762831836978654	543.3961518082681	46.79455297643143	0.03	216.18785187721116	0.2164042561333445	29.97	0.2	0.34657359027997264	0.06931471805599453	6.931471805599453	2.8853900817779268	11.005337082413224	7839.549334519348	675.1026951971352	0.08656170245342132	86.5614558631734	0.08669438496573036
214	10.701238758794815	7945.258167013234	588.8327971348573	0.08656170245337956	86.56157915805257	0.08662804371276736	1.	20.	40.	20.	0.0005	0.5	2.	10.	0.03000000000001447	0.03	29.999999999894275	0.03	29.99995726911033	0.030022992128464196	0.6000000000002894	599.9991453822066	0.600459842569284	0.7417533474157434	550.7233297286102	40.81477931552526	0.03	216.18785187721116	0.2164042561333445	29.97	0.2	0.34657359027997264	0.06931471805599453	6.931471805599453	2.8853900817779268	10.701238758794815	7945.258167013234	588.8327971348573	0.08656170245337956	86.56157915805257	0.08662804371276736
216	10.43650579186468	8037.284192863651	513.7298742097623	0.08656170245335866	86.5616408055757	0.08659487308493063	1.	20.	40.	20.	0.0005	0.5	2.	10.	0.030000000000007226	0.03	29.99999999993594	0.03	29.999978634513756	0.03001149606488298	0.6000000000001445	599.9995726902752	0.6002299212976596	0.7234034564528542	557.1020877642455	35.60904138779121	0.03	216.18785187721116	0.2164042561333445	29.97	0.2	0.34657359027997264	0.06931471805599453	6.931471805599453	2.8853900817779268	10.43650579186468	8037.284192863651	513.7298742097623	0.08656170245335866	86.5616408055757	0.08659487308493063
218	10.206042357960728	8117.398072739827	448.3486749482951	0.08656170245334822	86.56167162938767	0.08657828776738596	1.	20.	40.	20.	0.0005	0.5	2.	10.	0.03000000000000361	0.03	29.999999999959012	0.03	29.999989317232934	0.030005748031835592	0.6000000000000723	599.9997863446588	0.6001149606367119	0.7074289485095854	562.6551587602344	31.077161994819814	0.03	216.18785187721116	0.2164042561333445	29.97	0.2	0.34657359027997264	0.06931471805599453	6.931471805599453	2.8853900817779268	10.206042357960728	8117.398072739827	448.3486749482951	0.08656170245334822	86.56167162938767	0.08657828776738596
220	10.005412286126536	8187.141541410021	391.4308815647361	0.08656170245334308	86.56168704131444	0.08656999511076582	1.	20.	40.	20.	0.0005	0.5	2.	10.	0.030000000000001827	0.03	29.99999999997244	0.03	29.99999465859973	0.03000287401605779	0.6000000000000365	599.9998931719946	0.6000574803211558	0.6935223316468444	567.4894076273561	27.13192119406907	0.03	216.18785187721116	0.2164042561333445	29.97	0.2	0.34657359027997264	0.06931471805599453	6.931471805599453	2.8853900817779268	10.005412286126536	8187.141541410021	391.4308815647361	0.08656170245334308	86.56168704131444	0.08656999511076582
222	9.83075366407291	8247.856900121109	341.8809876507102	0.08656170245334051	86.56169474729292	0.08656584878228656	1.	20.	40.	20.	0.0005	0.5	2.	10.	0.030000000000000936	0.030000000000000006	29.999999999980623	0.03	29.999997329288355	0.03000143700811025	0.6000000000000187	599.9999465857671	0.600028740162205	0.6814159185031489	571.6978755980837	23.697384267713925	0.03	216.18785187721116	0.2164042561333445	29.97	0.2	0.34657359027997264	0.06931471805599453	6.931471805599453	2.8853900817779268	9.83075366407291	8247.856900121109	341.8809876507102	0.08656170245334051	86.56169474729292	0.08656584878228656
224	9.678704501982699	8300.712761330436	298.74526110344374	0.08656170245333908	86.56169860029236	0.0865637756175936	1.	20.	40.	20.	0.0005	0.5	2.	10.	0.03000000000000044	0.030000000000000103	29.999999999985814	0.03	29.999998664636205	0.030000718503979368	0.6000000000000089	599.9999732927241	0.6000143700795874	0.6708766737022157	575.3615647154149	20.707443543949672	0.03	216.18785187721116	0.2164042561333445	29.97	0.2	0.34657359027997264	0.06931471805599453	6.931471805599453	2.8853900817779268	9.678704501982699	8300.712761330436	298.74526110344374	0.08656170245333908	86.56169860029236	0.0865637756175936
226	9.546338018520558	8346.726496688168	261.1934109234988	0.08656170245333926	86.56170052679751	0.08656273903551616	1.	20.	40.	20.	0.0005	0.5	2.	10.	0.030000000000000502	0.030000000000001508	29.999999999989228	0.03	29.99999933231201	0.030000359252007173	0.6000000000000101	599.9999866462402	0.6000071850401435	0.661701728220974	578.5509938084393	18.10454763624584	0.03	216.18785187721116	0.2164042561333445	29.97	0.2	0.34657359027997264	0.06931471805599453	6.931471805599453	2.8853900817779268	9.546338018520558	8346.726496688168	261.1934109234988	0.08656170245333926	86.56170052679751	0.08656273903551616
228	9.431106301778355	8386.783797770877	228.50261699310255	0.08656170245335114	86.56170149005396	0.08656222074445638	1.	20.	40.	20.	0.0005	0.5	2.	10.	0.03000000000000462	0.03000000000002188	29.99999999999155	0.03	29.99999966615126	0.030000179626013774	0.6000000000000925	599.9999933230253	0.6000035925202755	0.6537144742638799	581.3275543390713	15.838594471933806	0.03	216.18785187721116	0.2164042561333445	29.97	0.2	0.34657359027997264	0.06931471805599453	6.931471805599453	2.8853900817779268	9.431106301778355	8386.783797770877	228.50261699310255	0.08656170245335114	86.56170149005396	0.08656222074445638
230	9.330791265676986	8421.655712779459	200.0436230692499	0.0865617024535248	86.56170197168505	0.08656196159886989	1.	20.	40.	20.	0.0005	0.5	2.	10.	0.030000000000064808	0.03000000000031289	29.99999999999318	0.03	29.999999833071875	0.030000089812997458	0.6000000000012962	599.9999966614375	0.6000017962599492	0.6467611658197365	583.7446912959638	13.865967331944699	0.03	216.18785187721116	0.2164042561333445	29.97	0.2	0.34657359027997264	0.06931471805599453	6.931471805599453	2.8853900817779268	9.330791265676986	8421.655712779459	200.0436230692499	0.0865617024535248	86.56170197168505	0.08656196159886989
232	9.243461954664452	8452.013482439113	175.26862752304302	0.08656170245597947	86.56170221250255	0.08656183202611026	1.	20.	40.	20.	0.0005	0.5	2.	10.	0.03000000000091553	0.03000000000440355	29.999999999994348	0.03	29.99999991653286	0.03000004490650095	0.6000000000183106	599.9999983306573	0.600000898130019	0.6407079592488786	585.8489315407315	12.14869550082085	0.03	216.18785187721116	0.2164042561333445	29.97	0.2	0.34657359027997264	0.06931471805599453	6.931471805599453	2.8853900817779268	9.243461954664452	8452.013482439113	175.26862752304302	0.08656170245597947	86.56170221250255	0.08656183202611026
234	9.167437373928518	8478.441458148263	153.70073999378604	0.08656170249005307	86.56170233291273	0.08656176723972776	1.	20.	40.	20.	0.0005	0.5	2.	10.	0.030000000012724543	0.030000000060864968	29.999999999995207	0.03	29.99999995826385	0.030000022453251767	0.6000000002544909	599.999999165277	0.6000004490650354	0.6354383368698421	587.680779225802	10.653723457667	0.03	216.18785187721116	0.2164042561333445	29.97	0.2	0.34657359027997264	0.06931471805599453	6.931471805599453	2.8853900817779268	9.167437373928518	8478.441458148263	153.70073999378604	0.08656170249005307	86.56170233291273	0.08656176723972776
236	9.101254134415727	8501.44834844599	134.92480272172722	0.08656170295368118	86.56170239311896	0.08656173484652935	1.	20.	40.	20.	0.0005	0.5	2.	10.	0.0300000001734058	0.030000000824234395	29.999999999995854	0.03	29.99999997912974	0.03000001122662469	0.600000003468116	599.9999995825948	0.6000002245324939	0.6308508642829807	589.2754953401342	9.352274659417205	0.03	216.18785187721116	0.2164042561333445	29.97	0.2	0.34657359027997264	0.06931471805599453	6.931471805599453	2.8853900817779268	9.101254134415727	8501.44834844599	134.92480272172722	0.08656170295368118	86.56170239311896	0.08656173484652935
238	9.043638307444795	8521.477010275163	118.57939968319691	0.08656170912212581	86.56170242322281	0.08656171864993435	1.	20.	40.	20.	0.0005	0.5	2.	10.	0.0300000023112258	0.0300000109069073	29.999999999996348	0.03	29.999999989562937	0.030000005613312616	0.6000000462245161	599.9999997912588	0.6000001122662523	0.6268572394809275	590.6637763878621	8.21929765628988	0.03	216.18785187721116	0.2164042561333445	29.97	0.2	0.34657359027997264	0.06931471805599453	6.931471805599453	2.8853900817779268	9.043638307444795	8521.477010275163	118.57939968319691	0.08656170912212581	86.56170242322281	0.08656171864993435
240	8.993481200636934	8538.912973397672	104.34989970562141	0.08656178913667381	86.56170243827538	0.08656171055163629	1.	20.	40.	20.	0.0005	0.5	2.	10.	0.030000030042154978	0.030000140619596605	29.99999999999673	0.03	29.99999999477976	0.030000002806656382	0.6000006008430996	599.9999998955952	0.6000000561331277	0.6233806137640362	591.8723452557335	7.232983877266454	0.03	216.18785187721116	0.2164042561333445	29.97	0.2	0.34657359027997264	0.06931471805599453	6.931471805599453	2.8853900817779268	8.993481200636934	8538.912973397672	104.34989970562141	0.08656178913667381	86.56170243827538	0.08656171055163629
