"time"	"PX"	"PY"	"PZ"	"X"	"Y"	"Z"	"cell"	"eff"	"KM"	"n"	"ps0"	"psa"	"taumRNA"	"tauprot"	"Reaction1"	"Reaction10"	"Reaction11"	"Reaction12"	"Reaction2"	"Reaction3"	"Reaction4"	"Reaction5"	"Reaction6"	"Reaction7"	"Reaction8"	"Reaction9"	"a0tr"	"alpha"	"alpha0"	"atr"	"beta"	"kdmRNA"	"kdprot"	"ktl"	"tave"	"[PX]"	"[PY]"	"[PZ]"	"[X]"	"[Y]"	"[Z]"
10	425.52425851940615	474.8303574448711	97.94809046820664	2.0949677183384363	1.412088249612398	0.34806662904859303	1.	20.	40.	5.	0.0005	0.5	2.	10.	0.7260604836651944	0.3665903900318741	0.03021996920939565	0.03012714300510238	0.489392494460331	0.12063070128601831	14.521209673303888	9.78784988920662	2.4126140257203663	29.495094005258764	32.91273235071834	6.789244274926788	0.03	216.18785187721116	0.2164042561333445	29.97	0.2	0.34657359027997264	0.06931471805599453	6.931471805599453	2.8853900817779268	425.52425851940615	474.8303574448711	97.94809046820664	2.0949677183384363	1.412088249612398	0.34806662904859303
11	410.05457872657564	451.0995555305954	93.44591824505204	1.8285047661491045	1.0240555538867753	0.2715967454198157	1.	20.	40.	5.	0.0005	0.5	2.	10.	0.6337114616483369	0.4546078658490411	0.030264712552261885	0.03016429423436807	0.3549106099566857	0.09412825916850125	12.67422923296674	7.098212199133714	1.882565183370025	28.4228175120022	31.267838506787665	6.477177476639297	0.03	216.18785187721116	0.2164042561333445	29.97	0.2	0.34657359027997264	0.06931471805599453	6.931471805599453	2.8853900817779268	410.05457872657564	451.0995555305954	93.44591824505204	1.8285047661491045	1.0240555538867753	0.2715967454198157
12	394.41400970147004	426.7664135581947	88.81345642913514	1.7284577148480567	0.7497182366571348	0.21756228312595421	1.	20.	40.	5.	0.0005	0.5	2.	10.	0.5990377958820082	0.5752786018179367	0.03032152916764057	0.030216786579046934	0.2598325409766334	0.07540134157246986	11.980755917640163	5.196650819532668	1.5080268314493972	27.338695879791686	29.581193631554225	6.156079691963857	0.03	216.18785187721116	0.2164042561333445	29.97	0.2	0.34657359027997264	0.06931471805599453	6.931471805599453	2.8853900817779268	394.41400970147004	426.7664135581947	88.81345642913514	1.7284577148480567	0.7497182366571348	0.21756228312595421
13	379.6624367127107	402.51347325218	84.18620085345519	1.777945511467995	0.5557854417652679	0.1794074888093692	1.	20.	40.	5.	0.0005	0.5	2.	10.	0.6161889592316253	0.738583040368293	0.030389038792153652	0.030290456018980446	0.19262055597792954	0.06217789751977709	12.323779184632507	3.852411119558591	1.2435579503955418	26.316194757193408	27.90010791221395	5.835342776362572	0.03	216.18785187721116	0.2164042561333445	29.97	0.2	0.34657359027997264	0.06931471805599453	6.931471805599453	2.8853900817779268	379.6624367127107	402.51347325218	84.18620085345519	1.777945511467995	0.5557854417652679	0.1794074888093692
14	366.72662204077244	378.7895295853331	79.6535656595944	1.9747703706902318	0.41871451116380587	0.15250269745758016	1.	20.	40.	5.	0.0005	0.5	2.	10.	0.6844032573486261	0.9574874346537031	0.030462666232990716	0.030393542071774696	0.1451153914363639	0.052853407385254014	13.688065146972521	2.902307828727278	1.0570681477050803	25.41955241038341	26.255689445770162	5.5211644458494336	0.03	216.18785187721116	0.2164042561333445	29.97	0.2	0.34657359027997264	0.06931471805599453	6.931471805599453	2.8853900817779268	366.72662204077244	378.7895295853331	79.6535656595944	1.9747703706902318	0.41871451116380587	0.15250269745758016
15	356.501523525154	355.8803319109131	75.27285624008594	2.3298254433411016	0.3218523164729737	0.1335826108373524	1.	20.	40.	5.	0.0005	0.5	2.	10.	0.8074559686243545	1.2483464567706184	0.03053293227935401	0.03053759964649795	0.11154551285996447	0.0462962050368736	16.149119372487093	2.2309102571992896	0.9259241007374721	24.71080258967855	24.667744868078696	5.2175168075509655	0.03	216.18785187721116	0.2164042561333445	29.97	0.2	0.34657359027997264	0.06931471805599453	6.931471805599453	2.8853900817779268	356.501523525154	355.8803319109131	75.27285624008594	2.3298254433411016	0.3218523164729737	0.1335826108373524
16	349.93693343228534	333.9583997955948	71.07913687808413	2.866251058140998	0.2534127989215056	0.12035002732389989	1.	20.	40.	5.	0.0005	0.5	2.	10.	0.9933669198636963	1.6311463026496897	0.03058482956071171	0.030738778310696477	0.08782618354512298	0.04171014105993679	19.867338397273926	1.7565236709024594	0.8342028211987359	24.255779878238183	23.148232324262754	4.926830332367844	0.03	216.18785187721116	0.2164042561333445	29.97	0.2	0.34657359027997264	0.06931471805599453	6.931471805599453	2.8853900817779268	349.93693343228534	333.9583997955948	71.07913687808413	2.866251058140998	0.2534127989215056	0.12035002732389989
17	348.1139485514695	313.1180804489263	67.09220373901256	3.618888942012025	0.20504757830751114	0.11119693072781392	1.	20.	40.	5.	0.0005	0.5	2.	10.	1.2542113334575993	2.129358626537179	0.03060030349767901	0.0310196032115881	0.07106407539224797	0.03853791951045188	25.084226669151985	1.4212815078449594	0.7707583902090377	24.12942019520409	21.70369146455154	4.650477185924998	0.03	216.18785187721116	0.2164042561333445	29.97	0.2	0.34657359027997264	0.06931471805599453	6.931471805599453	2.8853900817779268	348.1139485514695	313.1180804489263	67.09220373901256	3.618888942012025	0.20504757830751114	0.11119693072781392
18	352.3121468327375	293.40019726334606	63.3215216202631	4.633481323312889	0.17083936828774487	0.10500906820704847	1.	20.	40.	5.	0.0005	0.5	2.	10.	1.6058422577157467	2.7690848244944353	0.030565379975291823	0.03141144590606854	0.05920841322864624	0.03639336978047132	32.11684515431494	1.184168264572925	0.7278673956094264	24.420417125413344	20.33695195088201	4.389113417985098	0.03	216.18785187721116	0.2164042561333445	29.97	0.2	0.34657359027997264	0.06931471805599453	6.931471805599453	2.8853900817779268	352.3121468327375	293.40019726334606	63.3215216202631	4.633481323312889	0.17083936828774487	0.10500906820704847
19	364.0641098218237	274.80938780207083	59.769734716975464	5.964918899339787	0.14659772402571103	0.101030257311625	1.	20.	40.	5.	0.0005	0.5	2.	10.	2.067283358673053	3.577102622517527	0.030479833327495147	0.031957945067341675	0.05080689954246328	0.035014419003399334	41.34566717346105	1.0161379908492656	0.7002883800679867	25.23500112660634	19.048335234641	4.142922310188742	0.03	216.18785187721116	0.2164042561333445	29.97	0.2	0.34657359027997264	0.06931471805599453	6.931471805599453	2.8853900817779268	364.0641098218237	274.80938780207083	59.769734716975464	5.964918899339787	0.14659772402571103	0.101030257311625
20	385.18904728016656	257.3263294376733	56.4351874741352	7.673722027289414	0.12936767262155724	0.098769881724499	1.	20.	40.	5.	0.0005	0.5	2.	10.	2.6595093938082024	4.577461313776548	0.030361919353057473	0.03271973230828928	0.044835418766617216	0.03423103252078788	53.19018787616405	0.8967083753323443	0.6846206504157576	26.69927021048189	17.836501973356288	3.911789108206875	0.03	216.18785187721116	0.2164042561333445	29.97	0.2	0.34657359027997264	0.06931471805599453	6.931471805599453	2.8853900817779268	385.18904728016656	257.3263294376733	56.4351874741352	7.673722027289414	0.12936767262155724	0.098769881724499
21	417.792346780735	240.9163736482283	53.3137701670098	9.81997177913743	0.11708111389904	0.09794223399766963	1.	20.	40.	5.	0.0005	0.5	2.	10.	3.40334287594367	5.7865218531485745	0.03024109089261224	0.03378094464865456	0.0405772219979687	0.03394419167661356	68.0668575188734	0.811544439959374	0.6788838335322712	28.959158723058938	16.699050514499575	3.6954289476283764	0.03	216.18785187721116	0.2164042561333445	29.97	0.2	0.34657359027997264	0.06931471805599453	6.931471805599453	2.8853900817779268	417.792346780735	240.9163736482283	53.3137701670098	9.81997177913743	0.11708111389904	0.09794223399766963
22	464.21451635683394	225.53559981019066	50.400320342532076	12.454277054606594	0.10829969047129373	0.09843016444494201	1.	20.	40.	5.	0.0005	0.5	2.	10.	4.31632351315649	7.206899666488404	0.03014236100698309	0.035258174337484044	0.03753381255284601	0.03411329548353167	86.3264702631298	0.7506762510569203	0.6822659096706333	32.1768983187738	15.632936512432979	3.4934839944744165	0.03	216.18785187721116	0.2164042561333445	29.97	0.2	0.34657359027997264	0.06931471805599453	6.931471805599453	2.8853900817779268	464.21451635683394	225.53559981019066	50.400320342532076	12.454277054606594	0.10829969047129373	0.09843016444494201
23	526.9139631693245	211.13496559467583	47.68975537425767	15.606230838364402	0.10202100271762847	0.10026835158053522	1.	20.	40.	5.	0.0005	0.5	2.	10.	5.4087074523899785	8.821595842312774	0.030075559150613336	0.037312736233307144	0.03535778519581134	0.03475036259872066	108.17414904779957	0.707155703916227	0.6950072519744133	36.52289279684841	14.63476061195706	3.30560194792602	0.03	216.18785187721116	0.2164042561333445	29.97	0.2	0.34657359027997264	0.06931471805599453	6.931471805599453	2.8853900817779268	526.9139631693245	211.13496559467583	47.68975537425767	15.606230838364402	0.10202100271762847	0.10026835158053522
24	608.2764157976607	197.66306501120522	45.17807615110628	19.272125911499124	0.09753797506184587	0.1036437573780944	1.	20.	40.	5.	0.0005	0.5	2.	10.	6.679209869475942	10.590360755851664	0.03003685371511113	0.040167442187551194	0.03380408620582236	0.035920189104632586	133.58419738951883	0.6760817241164473	0.7184037820926517	42.162508261125744	13.700959621335405	3.1315056107261823	0.03	216.18785187721116	0.2164042561333445	29.97	0.2	0.34657359027997264	0.06931471805599453	6.931471805599453	2.8853900817779268	608.2764157976607	197.66306501120522	45.17807615110628	19.272125911499124	0.09753797506184587	0.1036437573780944
25	710.3607943288381	185.0679214522571	42.863362776784285	23.405013655099964	0.09434436570516186	0.10891272412192979	1.	20.	40.	5.	0.0005	0.5	2.	10.	8.11155961299978	12.450406643559855	0.030016966471532455	0.044129479538017616	0.03269726554512467	0.037746273826109386	162.2311922599956	0.6539453109024934	0.7549254765221878	49.23845817693573	12.827930796672142	2.9710619058046133	0.03	216.18785187721116	0.2164042561333445	29.97	0.2	0.34657359027997264	0.06931471805599453	6.931471805599453	2.8853900817779268	710.3607943288381	185.0679214522571	42.863362776784285	23.405013655099964	0.09434436570516186	0.10891272412192979
26	834.613641635519	173.29815154128923	40.74687734265689	27.910657513407962	0.09207450919911221	0.11663590500416714	1.	20.	40.	5.	0.0005	0.5	2.	10.	9.673096781496492	14.322446724240088	0.03000757808016582	0.0496215187420716	0.03191059322640269	0.040422924352848034	193.46193562992983	0.6382118645280538	0.8084584870569607	57.851009255652855	12.012112513709477	2.8243583146684537	0.03	216.18785187721116	0.2164042561333445	29.97	0.2	0.34657359027997264	0.06931471805599453	6.931471805599453	2.8853900817779268	834.613641635519	173.29815154128923	40.74687734265689	27.910657513407962	0.09207450919911221	0.11663590500416714
27	981.6030001694814	162.30372541743625	38.83439495847158	32.65179207604775	0.09046412953402917	0.1276339582831278	1.	20.	40.	5.	0.0005	0.5	2.	10.	11.31624880887103	16.12086928033622	0.030003367497370658	0.05722385217368147	0.031352478164161	0.044234559163827854	226.3249761774206	0.62704956328322	0.884691183276557	68.03953519966595	11.250036966747146	2.6917951374215927	0.03	216.18785187721116	0.2164042561333445	29.97	0.2	0.34657359027997264	0.06931471805599453	6.931471805599453	2.8853900817779268	981.6030001694814	162.30372541743625	38.83439495847158	32.65179207604775	0.09046412953402917	0.1276339582831278
28	1150.8268468361237	152.0364576695419	37.13790198005259	37.46039379983009	0.08932304985274978	0.14306881402692365	1.	20.	40.	5.	0.0005	0.5	2.	10.	12.982783172508743	17.764765092768254	0.030001520326109966	0.06773122290448969	0.03095701008222447	0.049583872534408636	259.65566345017487	0.6191402016444895	0.9916774506881728	79.76923841971511	10.538364197596444	2.574203204938506	0.03	216.18785187721116	0.2164042561333445	29.97	0.2	0.34657359027997264	0.06931471805599453	6.931471805599453	2.8853900817779268	1150.8268468361237	152.0364576695419	37.13790198005259	37.46039379983009	0.08932304985274978	0.14306881402692365
29	1340.634727709675	142.45030884857925	35.67783035184148	42.15454204350588	0.08851514628394933	0.16455746446385694	1.	20.	40.	5.	0.0005	0.5	2.	10.	14.609650982625887	19.185829911111934	0.030000708654197086	0.08222906046631329	0.030677012041785297	0.05703127126660791	292.19301965251776	0.6135402408357059	1.1406254253321584	92.92571816727111	9.873902994828613	2.4729987516874963	0.03	216.18785187721116	0.2164042561333445	29.97	0.2	0.34657359027997264	0.06931471805599453	6.931471805599453	2.8853900817779268	1340.634727709675	142.45030884857925	35.67783035184148	42.15454204350588	0.08851514628394933	0.16455746446385694
30	1548.2679959922298	133.50155068079474	34.48604046545216	46.554453971351485	0.08794341235402739	0.1943277282767626	1.	20.	40.	5.	0.0005	0.5	2.	10.	16.134544256375015	20.330207003463336	0.03000034494989044	0.10219509778041098	0.030478864161007372	0.06734885847982858	322.6908851275003	0.6095772832201475	1.3469771695965715	107.31775961732107	9.253622345477352	2.3903901717304348	0.03	216.18785187721116	0.2164042561333445	29.97	0.2	0.34657359027997264	0.06931471805599453	6.931471805599453	2.8853900817779268	1548.2679959922298	133.50155068079474	34.48604046545216	46.554453971351485	0.08794341235402739	0.1943277282767626
31	1769.9860867657678	125.14883397994993	33.609823602583845	50.492187408856026	0.08753892645223119	0.23542834095200835	1.	20.	40.	5.	0.0005	0.5	2.	10.	17.499258671376463	21.153132365011132	0.030000176659677923	0.12963374764509394	0.030338680029804232	0.08159324537739504	349.9851734275293	0.6067736005960847	1.631864907547901	122.68608656720227	8.674656142356696	2.3296554469248094	0.03	216.18785187721116	0.2164042561333445	29.97	0.2	0.34657359027997264	0.06931471805599453	6.931471805599453	2.8853900817779268	1769.9860867657678	125.14883397994993	33.609823602583845	50.492187408856026	0.08753892645223119	0.23542834095200835
32	2001.2153746722383	117.35318872965769	33.11727045940551	53.810740797436246	0.0872528132662942	0.2920089763856553	1.	20.	40.	5.	0.0005	0.5	2.	10.	18.649381633792476	21.606352226491392	0.030000095613131945	0.16725201911653373	0.030239520755727604	0.10120259933995632	372.98763267584957	0.6047904151145521	2.0240519867991265	138.71367946472765	8.134303189768136	2.2955142646778093	0.03	216.18785187721116	0.2164042561333445	29.97	0.2	0.34657359027997264	0.06931471805599453	6.931471805599453	2.8853900817779268	2001.2153746722383	117.35318872965769	33.11727045940551	53.810740797436246	0.0872528132662942	0.2920089763856553
33	2236.637262414731	110.07797831378366	33.10444501103785	56.3494831341706	0.08705045229399892	0.36968917415614483	1.	20.	40.	5.	0.0005	0.5	2.	10.	19.52924268023027	21.61805069665005	0.030000054828822474	0.21868682491564348	0.030169387787026686	0.1281245043749332	390.5848536046054	0.6033877557405337	2.562490087498664	155.03188123780853	7.630024030993794	2.2946252723402636	0.03	216.18785187721116	0.2164042561333445	29.97	0.2	0.34657359027997264	0.06931471805599453	6.931471805599453	2.8853900817779268	2236.637262414731	110.07797831378366	33.10444501103785	56.3494831341706	0.08705045229399892	0.36968917415614483
34	2470.1189690838287	103.28882390954844	33.70491099330403	57.91329598709322	0.08690733660298669	0.476038059731466	1.	20.	40.	5.	0.0005	0.5	2.	10.	20.07121891519363	21.064798909126807	0.03000003337316111	0.2887936289826516	0.03011978766816718	0.16498221947104624	401.42437830387263	0.6023957533633436	3.299644389420925	171.21559990680944	7.159435707625616	2.336246402603259	0.03	216.18785187721116	0.2164042561333445	29.97	0.2	0.34657359027997264	0.06931471805599453	6.931471805599453	2.8853900817779268	2470.1189690838287	103.28882390954844	33.70491099330403	57.91329598709322	0.08690733660298669	0.476038059731466
35	2694.3840535904797	96.95351047299451	35.102273967398254	58.22504410025636	0.08680612517558481	0.6211880413138738	1.	20.	40.	5.	0.0005	0.5	2.	10.	20.179262578035587	19.74131182390478	0.030000021611713508	0.38400435231048435	0.030084710460395146	0.21528736971713322	403.58525156071175	0.601694209207903	4.3057473943426645	186.76047100919175	6.7203052429745265	2.433104223174486	0.03	216.18785187721116	0.2164042561333445	29.97	0.2	0.34657359027997264	0.06931471805599453	6.931471805599453	2.8853900817779268	2694.3840535904797	96.95351047299451	35.102273967398254	58.22504410025636	0.08680612517558481	0.6211880413138738
36	2900.3656061801075	91.04188233765426	37.54650741334355	56.877671896518585	0.08673455044751979	0.8186032176591633	1.	20.	40.	5.	0.0005	0.5	2.	10.	19.712298955942746	17.366743865047507	0.030000014952815242	0.512756347710405	0.030059904549916344	0.2837062561588741	394.24597911885496	0.6011980909983269	5.6741251231774825	201.0380242516778	6.310542405521533	2.602525575343216	0.03	216.18785187721116	0.2164042561333445	29.97	0.2	0.34657359027997264	0.06931471805599453	6.931471805599453	2.8853900817779268	2900.3656061801075	91.04188233765426	37.54650741334355	56.877671896518585	0.08673455044751979	0.8186032176591633
37	3076.4747134201216	85.52573397173286	41.37489090310509	53.36516985104672	0.08668393522354922	1.0860134118165135	1.	20.	40.	5.	0.0005	0.5	2.	10.	18.494958511177817	13.751968204733387	0.030000011135762252	0.6859810168683423	0.03004236265002204	0.3763835672254515	369.8991702235563	0.6008472530004407	7.527671344509031	213.24497736711228	5.928192136782656	2.867888897546262	0.03	216.18785187721116	0.2164042561333445	29.97	0.2	0.34657359027997264	0.06931471805599453	6.931471805599453	2.8853900817779268	3076.4747134201216	85.52573397173286	41.37489090310509	53.36516985104672	0.08668393522354922	1.0860134118165135
38	3208.897940633324	80.3786996679062	47.038337777367055	47.37570362083954	0.08664814244549568	1.4465018321235774	1.	20.	40.	5.	0.0005	0.5	2.	10.	16.419167695914258	9.254811638716204	0.030000009020013277	0.9176159178806629	0.030029957818425927	0.5013193333056265	328.3833539182852	0.6005991563685186	10.026386666112531	222.42385602546034	5.571426905188379	3.2604491208608337	0.03	216.18785187721116	0.2164042561333445	29.97	0.2	0.34657359027997264	0.06931471805599453	6.931471805599453	2.8853900817779268	3208.897940633324	80.3786996679062	47.038337777367055	47.37570362083954	0.08664814244549568	1.4465018321235774
39	3284.95919621179	75.57614468556748	55.13362215000325	39.37000627253037	0.08662283186976034	1.929690127771905	1.	20.	40.	5.	0.0005	0.5	2.	10.	13.644604423215894	5.0459997290518315	0.03000000802300019	1.2250626530240072	0.03002118584132128	0.6687796357097282	272.89208846431785	0.6004237168264256	13.375592714194566	227.69602051086665	5.238539160639159	3.8215714747332097	0.03	216.18785187721116	0.2164042561333445	29.97	0.2	0.34657359027997264	0.06931471805599453	6.931471805599453	2.8853900817779268	3284.95919621179	75.57614468556748	55.13362215000325	39.37000627253037	0.08662283186976034	1.929690127771905
40	3299.2559692416953	71.09505948321171	66.44136824346369	30.72985926908822	0.08660493412982481	2.572888826507388	1.	20.	40.	5.	0.0005	0.5	2.	10.	10.6501576556862	2.2265305813907945	0.03000000785066858	1.629449770051194	0.030014982957333923	0.8916953179938911	213.003153113724	0.6002996591466785	17.833906359877822	228.68699730254505	4.92793400325298	4.605364707050193	0.03	216.18785187721116	0.2164042561333445	29.97	0.2	0.34657359027997264	0.06931471805599453	6.931471805599453	2.8853900817779268	3299.2559692416953	71.09505948321171	66.44136824346369	30.72985926908822	0.08660493412982481	2.572888826507388
41	3256.8658044685026	66.91395806253408	81.96841953259585	22.908460521438954	0.08659227868671801	3.4219644719923714	1.	20.	40.	5.	0.0005	0.5	2.	10.	7.939467410702113	0.8370466751110825	0.03000000837504941	2.15547577331106	0.030010596914979815	1.185962512868907	158.78934821404226	0.6002119382995963	23.719250257378143	225.74873498294406	4.638122137115191	5.681617889397356	0.03	216.18785187721116	0.2164042561333445	29.97	0.2	0.34657359027997264	0.06931471805599453	6.931471805599453	2.8853900817779268	3256.8658044685026	66.91395806253408	81.96841953259585	22.908460521438954	0.08659227868671801	3.4219644719923714
42	3169.9732408992504	63.012781018467074	102.99111619355492	16.624149848955838	0.08658333068457144	4.531516331577429	1.	20.	40.	5.	0.0005	0.5	2.	10.	5.76149129850489	0.2925227261067036	0.03000000958757377	2.830516306571375	0.030007495773750045	1.5705038844471206	115.22982597009779	0.600149915475001	31.410077688942415	219.72580143797876	4.367713150219169	7.138800181228431	0.03	216.18785187721116	0.2164042561333445	29.97	0.2	0.34657359027997264	0.06931471805599453	6.931471805599453	2.8853900817779268	3169.9732408992504	63.012781018467074	102.99111619355492	16.624149848955838	0.08658333068457144	4.531516331577429
43	3052.2246265776985	59.37280359527131	131.09291064867782	11.905866515423849	0.086577004856643	5.963777602255582	1.	20.	40.	5.	0.0005	0.5	2.	10.	4.12625890364455	0.109057583171065	0.030000011585218762	3.6826224432203185	0.030005303408853396	2.0668878152450034	82.52517807289101	0.6001060681770679	41.337756304900076	211.56408943479636	4.115409141400169	9.086668140752785	0.03	216.18785187721116	0.2164042561333445	29.97	0.2	0.34657359027997264	0.06931471805599453	6.931471805599453	2.8853900817779268	3052.2246265776985	59.37280359527131	131.09291064867782	11.905866515423849	0.086577004856643	5.963777602255582
44	2915.3260014198113	55.97654884873244	168.18577438434144	8.481065717815499	0.08657253393303396	7.785525233908625	1.	20.	40.	5.	0.0005	0.5	2.	10.	2.939313395223711	0.05278820170039078	0.030000014573070607	4.7370921335718785	0.030003753904806342	2.698257432531036	58.786267904474215	0.6000750780961268	53.96514865062072	202.0749998297241	3.8799987011974943	11.657749532479734	0.03	216.18785187721116	0.2164042561333445	29.97	0.2	0.34657359027997264	0.06931471805599453	6.931471805599453	2.8853900817779268	2915.3260014198113	55.97654884873244	168.18577438434144	8.481065717815499	0.08657253393303396	7.785525233908625
45	2768.1350812739693	52.80770588039401	216.50076735788	6.032933805243135	0.08656937559974026	10.062326817691174	1.	20.	40.	5.	0.0005	0.5	2.	10.	2.0908555288045307	0.036450539143393676	0.030000018882100413	6.01157096805888	0.030002659309897442	3.487336731777682	41.81711057609061	0.6000531861979489	69.74673463555364	191.87250269941268	3.660351244283395	15.006689648317915	0.03	216.18785187721116	0.2164042561333445	29.97	0.2	0.34657359027997264	0.06931471805599453	6.931471805599453	2.8853900817779268	2768.1350812739693	52.80770588039401	216.50076735788	6.032933805243135	0.08656937559974026	10.062326817691174
